2.008940747751682743e+00,-5.007341834373543854e+00,-8.814821478560473267e+00
2.391560942213644569e+00,-5.930116318137056197e+00,-8.860527483689701000e+00
2.774181136675549109e+00,-6.852890801900590745e+00,-8.906233488818964261e+00
3.156801331137537137e+00,-7.775665285664103088e+00,-8.951939493947975279e+00
3.539421525599306229e+00,-8.698439769427690038e+00,-8.997645499077300713e+00
3.922041720060847503e+00,-9.621214253191366694e+00,-9.043351504206752267e+00
4.304661914522352362e+00,-1.054398873695504690e+01,-9.089057509336431195e+00
4.687282108983971796e+00,-1.146676322071869514e+01,-9.134763514465786827e+00
5.069902303445505964e+00,-1.238953770448237535e+01,-9.180469519595206407e+00
5.826273743904254232e+00,-1.283115744242904555e+01,-9.663039981926123900e+00
6.209126851062294783e+00,-1.375384962382797305e+01,-9.708456242502304434e+00
6.899934797977515188e+00,-1.343526433113501284e+01,-1.035752310481968053e+01
7.882302380340679981e+00,-1.337032578396909877e+01,-1.053284257953350789e+01
8.789542136577791709e+00,-1.357761867457259619e+01,-1.016685667514910385e+01
9.766301364379353700e+00,-1.367802066067420341e+01,-9.977487057492659517e+00
8.821685166890699037e+00,-1.377027713863653169e+01,-9.662544234561158518e+00
8.325160609505816822e+00,-1.374827667470043302e+01,-8.794800410901000731e+00
7.746984385247063010e+00,-1.389517071486392652e+01,-7.992220573958691787e+00
7.929339772961529142e+00,-1.420486431882111766e+01,-7.059034427340819207e+00
8.803038376899470663e+00,-1.380532382182800255e+01,-6.781513003412167784e+00
9.113084442563518905e+00,-1.294661306199695439e+01,-7.189541517264602888e+00
9.499835841969714423e+00,-1.203996814086528744e+01,-7.020964110582989193e+00
9.979837046610619211e+00,-1.116568642968513636e+01,-7.093285152052146714e+00
9.594788126083809487e+00,-1.122329835833408751e+01,-6.172188960290127646e+00
1.014885623974528883e+01,-1.039106100242456776e+01,-6.152452981663787845e+00
1.066739364859338934e+01,-9.537541775721299686e+00,-6.203676855716329541e+00
1.040495435819495462e+01,-1.038321940277142374e+01,-5.738967301304073843e+00
1.094992560142744686e+01,-1.102868400369563240e+01,-6.274113816758848827e+00
1.031417213180307613e+01,-1.177768068385825551e+01,-6.087508621316854551e+00
9.561342839341023137e+00,-1.241694151363524945e+01,-5.930685000889592828e+00
1.052209963554767569e+01,-1.215176616064698401e+01,-6.012100053000853705e+00
9.614923365977814385e+00,-1.178127872640416740e+01,-6.211524918545463514e+00
9.982227974260419856e+00,-1.091185816826697064e+01,-6.541971915540092830e+00
1.034953258254321895e+01,-1.004243761012984137e+01,-6.872418912534685731e+00
9.982227974260124981e+00,-1.091185816826686228e+01,-6.541971915540138127e+00
1.034953258254295250e+01,-1.004243761012974190e+01,-6.872418912534718594e+00
1.071683719082558639e+01,-9.173017051992575333e+00,-7.202865909529393207e+00
1.108414179910833575e+01,-8.303596493855435412e+00,-7.533312906524010089e+00
1.145144640739072983e+01,-7.434175935718173811e+00,-7.863759903518701577e+00
1.181875101567193909e+01,-6.564755377580540063e+00,-8.194206900513730574e+00
1.218605562395418573e+01,-5.695334819443226948e+00,-8.524653897508454037e+00
1.255336023223630804e+01,-4.825914261305867647e+00,-8.855100894503191711e+00
1.292066484051779973e+01,-3.956493703168328491e+00,-9.185547891498156758e+00
1.344300397225249455e+01,-4.443276248234006687e+00,-9.885694008589464232e+00
1.381030858053503607e+01,-3.573855690096746862e+00,-1.021614100558399763e+01
1.328979062012332690e+01,-3.087274456546332591e+00,-9.514500245618187080e+00
1.292131180892703668e+01,-3.956563389147656817e+00,-9.185015621764174298e+00
1.255283299773070205e+01,-4.825852321748988594e+00,-8.855530997910230795e+00
1.202988922238423442e+01,-4.338999100569087553e+00,-8.155885552807395911e+00
1.165906959385761787e+01,-5.208023403750898339e+00,-7.828334696330496278e+00
1.128824996533067093e+01,-6.077047706932787285e+00,-7.500783839854177515e+00
1.091743033680373287e+01,-6.946072010114666462e+00,-7.173232983377823224e+00
1.054661070827678238e+01,-7.815096313296565178e+00,-6.845682126901532882e+00
1.091743033680353570e+01,-6.946072010114718864e+00,-7.173232983378183825e+00
1.054661070827685698e+01,-7.815096313296601593e+00,-6.845682126901546205e+00
1.017579107975022090e+01,-8.684120616478438137e+00,-6.518131270424733614e+00
9.804971451223549295e+00,-9.553144919660280010e+00,-6.190580413947979643e+00
1.033093574250888835e+01,-1.004034175933805706e+01,-6.887717992694603275e+00
9.961282946517975745e+00,-1.090949646186890298e+01,-6.559195674602484871e+00
9.434715085650482891e+00,-1.042223285014443590e+01,-5.862560576010210411e+00
9.961282946518450032e+00,-1.090949646186894917e+01,-6.559195674602094961e+00
9.591046942500160100e+00,-1.177858650957648479e+01,-6.231159410899002715e+00
9.063876061347455604e+00,-1.129125590655815792e+01,-5.535027422389291907e+00
9.432946068215025903e+00,-1.042203763917260773e+01,-5.864036440007400763e+00
8.905775187062303644e+00,-9.934707036154319937e+00,-5.167904451497675744e+00
8.782864189573626135e+00,-8.980146463010303393e+00,-4.896414122212632059e+00
7.862757361712596982e+00,-9.093764069345493084e+00,-4.521588209482222176e+00
6.998077443796772101e+00,-9.506647043786845330e+00,-4.807693590364059411e+00
6.051713023299318372e+00,-9.467650003970666361e+00,-4.486954421408816174e+00
5.249317776741364128e+00,-9.886325526084927873e+00,-4.912245704511991384e+00
4.268411664621078572e+00,-9.990012237360263114e+00,-5.076782220550138724e+00
5.174293103513618597e+00,-9.871194515718574536e+00,-4.670258952219953130e+00
5.807365473238998987e+00,-9.419109397379999749e+00,-4.041897256644002567e+00
5.339352665669060194e+00,-9.936586043103471155e+00,-4.758264434201214144e+00
5.922521235826478048e+00,-1.040965505746774333e+01,-5.418658351820825558e+00
5.586387560673848895e+00,-9.814225033773364970e+00,-4.688947971387802838e+00
5.744417138734868367e+00,-9.175663307541684688e+00,-3.935777622628723549e+00
5.804055214568540677e+00,-9.846496517125547854e+00,-4.674984024677752537e+00
5.744417138735636641e+00,-9.175663307541659819e+00,-3.935777622628683137e+00
4.941181043378596094e+00,-9.543567756546750047e+00,-4.404241166053173728e+00
4.890898715552390641e+00,-8.885680019791939444e+00,-3.652805597733431942e+00
4.852798067431155715e+00,-8.244628446903563557e+00,-2.886254085106862100e+00
4.814697419309958981e+00,-7.603576874015207210e+00,-2.119702572480273606e+00
5.787712530243035225e+00,-7.373620023812583746e+00,-2.100690972316598959e+00
5.751817881223833417e+00,-6.735682803397440743e+00,-1.331439597939671815e+00
5.819627574942996873e+00,-6.015963627685117388e+00,-6.404937581304392946e-01
6.751008070502515501e+00,-6.171721076290293873e+00,-9.695378124686409027e-01
6.707140039309702928e+00,-5.538883939553453928e+00,-1.964965754016992916e-01
6.663272008115701972e+00,-4.906046802816611319e+00,5.765446616651727085e-01
6.619403976921381272e+00,-4.273209666079821112e+00,1.349585898732069023e+00
6.575535945726922016e+00,-3.640372529343048669e+00,2.122627135798972553e+00
5.626537799404763618e+00,-3.329734569950543843e+00,2.176539810204661585e+00
4.628633790589299579e+00,-3.387033098252258956e+00,2.206614182093181942e+00
3.676446780447238716e+00,-3.199759174487893265e+00,2.448002614282113409e+00
2.806728828038274060e+00,-3.519537719211955462e+00,2.072060643239086453e+00
2.848542762883169210e+00,-4.162122591455868381e+00,1.306987916750903533e+00
2.890356697727994639e+00,-4.804707463699781300e+00,5.419151902627170614e-01
2.848542762882548374e+00,-4.162122591455859499e+00,1.306987916750862677e+00
2.890356697727182844e+00,-4.804707463699835479e+00,5.419151902627186157e-01
2.848542762882978696e+00,-4.162122591455800880e+00,1.306987916750836920e+00
2.890356697727569202e+00,-4.804707463699834591e+00,5.419151902627385997e-01
2.524154256868054613e+00,-4.853310453040517558e+00,1.471180234120356145e+00
2.999463494688177079e+00,-5.040188798120034619e+00,2.330922993661370235e+00
2.941659197580579033e+00,-4.422752076492356466e+00,3.115416816467875272e+00
2.883854900472924143e+00,-3.805315354864686306e+00,3.899910639274382085e+00
2.826050603365308778e+00,-3.187878633236999271e+00,4.684404462080878240e+00
2.768246306257617473e+00,-2.570441911609292696e+00,5.468898284887354855e+00
2.710442009149473197e+00,-1.953005189981557699e+00,6.253392107693775515e+00
2.652637712041140627e+00,-1.335568468353845795e+00,7.037885930500200615e+00
2.594833414932390614e+00,-7.181317467259414888e-01,7.822379753306442751e+00
3.457883232302366938e+00,-1.216346508767583323e+00,7.739150770244986433e+00
3.401552972476939107e+00,-5.972750046014965175e-01,8.522462569311962000e+00
3.345222712652034414e+00,2.179649956439022596e-02,9.305774368379132966e+00
2.523002087243658487e+00,-1.957362807636868485e-01,8.779815498660415329e+00
3.258530398502573533e+00,-2.755125039186609448e-01,9.452596189194659715e+00
3.200708454406300696e+00,3.388045794125131294e-01,1.023953401641381866e+01
3.142886510310582526e+00,9.531216627434893063e-01,1.102647184363317301e+01
2.163474879746924096e+00,8.388779310344904871e-01,1.086003498569047743e+01
2.104191398797598644e+00,1.451725476804024417e+00,1.164800919499608334e+01
2.044907917847946344e+00,2.064573022573784833e+00,1.243598340430148852e+01
1.985624436899681600e+00,2.677420568343625185e+00,1.322395761360693456e+01
1.926340955949562561e+00,3.290268114113398923e+00,1.401193182291229355e+01
2.778938656168219001e+00,3.469758751241156514e+00,1.352115664753629609e+01
2.518439922222742489e+00,4.224158316083795661e+00,1.291864382096905750e+01
3.365035063167724605e+00,3.751327446116277997e+00,1.267429236152158190e+01
4.194398292268939343e+00,3.196785355951615060e+00,1.274240773754354272e+01
5.068167881627943849e+00,2.718473487557681256e+00,1.283041035832782661e+01
4.503990672100605330e+00,3.494009785447804717e+00,1.254713041391801198e+01
5.368456216918364277e+00,3.015146357489873807e+00,1.239419533230715942e+01
4.812158010149606646e+00,3.807773871154404244e+00,1.214464788245473237e+01
3.875608871335673555e+00,4.100343614078037824e+00,1.233772469647569103e+01
4.525239068417434396e+00,3.340578429867552046e+00,1.236488113035642655e+01
3.974316418669191719e+00,4.152540704210565536e+00,1.217200422910048196e+01
4.717785692884056914e+00,3.484324572111727747e+00,1.219921891449810047e+01
5.555926867863174579e+00,2.949213917951207797e+00,1.209350250797324833e+01
6.255965924446367232e+00,2.257914536166128805e+00,1.227252899763799299e+01
6.218400876751517536e+00,2.935111056064418467e+00,1.300737166149831303e+01
7.087201580438691195e+00,2.469035420665212310e+00,1.317458063063543605e+01
7.054126090680894023e+00,3.148196047746997017e+00,1.390782469273151634e+01
7.021050600922793983e+00,3.827356674828833683e+00,1.464106875482753445e+01
6.987975111164948849e+00,4.506517301910623274e+00,1.537431281692360763e+01
7.346081961425007023e+00,4.688069301427692182e+00,1.629017217035522336e+01
6.430370299727932171e+00,4.707430835159278182e+00,1.588880290939526851e+01
6.825046931291359087e+00,4.473966248183063321e+00,1.677746743728291889e+01
6.316343619060804215e+00,4.181376891224180881e+00,1.596776847574224156e+01
7.303813712496572741e+00,4.202565154900842259e+00,1.581139113706323585e+01
6.613198113298661696e+00,4.195380011465686287e+00,1.653457746703521636e+01
6.370821051726888840e+00,3.513223439881282495e+00,1.584471097859847433e+01
5.533811979627653699e+00,4.012742942293238357e+00,1.562133667404736137e+01
5.065018873195297644e+00,4.800069441074491294e+00,1.602177394463835114e+01
4.812396268813722067e+00,5.574613334436628875e+00,1.544189156258928719e+01
4.544645315338609493e+00,6.168101365433734884e+00,1.468289130964047828e+01
4.810388731080158742e+00,5.660817678961452160e+00,1.550267402379656190e+01
5.012419419248715258e+00,5.318201273790211125e+00,1.642016930985839807e+01
5.291840222841694086e+00,4.782221256083280636e+00,1.721681818805904030e+01
5.467039838028674659e+00,4.392024486361956193e+00,1.812072724086102937e+01
4.986582946336549860e+00,5.153256145585078940e+00,1.855625856719928279e+01
5.193714075836846078e+00,4.270831646229645173e+00,1.897866086138013486e+01
5.245871202758207730e+00,3.520056593338549700e+00,1.963715646050566477e+01
5.351109979473815947e+00,3.067253863266145686e+00,2.052253462124512851e+01
4.457958211914200497e+00,3.507048214629857164e+00,2.042840254056212501e+01
5.177500773266687339e+00,3.559779937815973128e+00,1.973595913654115819e+01
5.885305609760462353e+00,3.767306585408905839e+00,1.906072213816586469e+01
4.992634978600885454e+00,4.206312231995013029e+00,1.895867711608893913e+01
5.841471299950721452e+00,4.259670221762045905e+00,1.843272101099526239e+01
4.901137247133727115e+00,4.129411836153012771e+00,1.874705303623498054e+01
4.047361242669635928e+00,3.816024577462372669e+00,1.916281133175258944e+01
4.800570970234311119e+00,4.234368217511145893e+00,1.865520547566668697e+01
3.980758474511093770e+00,4.037065288706029875e+00,1.919277317013967732e+01
4.841862854633061986e+00,4.386037659016548851e+00,1.882301983169007542e+01
3.931446506245628303e+00,4.146427408781028667e+00,1.916025713770910244e+01
2.985196284395996269e+00,4.193756383872375260e+00,1.948021101839557545e+01
2.198290883135509688e+00,3.737087667654920065e+00,1.989522134729761760e+01
1.808021268179081709e+00,2.843161635548501653e+00,2.011564338967141552e+01
2.276025394223944787e+00,3.634985188203812445e+00,1.972323085232670792e+01
2.438511785413629340e+00,4.559375551420694173e+00,1.937812126238473098e+01
1.445553579302500724e+00,4.548397927083913217e+00,1.949607673144189590e+01
4.525953731914803546e-01,4.537420302746208556e+00,1.961403220049988505e+01
-1.540126045696206258e-01,3.809604229108672246e+00,1.993389236412054188e+01
4.770620562567642331e-01,4.496538106739887297e+00,1.957352224850964362e+01
-4.590362361331487007e-01,4.291797955924819163e+00,1.985953178965979404e+01
-3.994240277416769569e-01,5.272544234248381478e+00,1.967356641071743439e+01
-1.154048989634782751e-01,6.212896059955109074e+00,1.948629233782399695e+01
-6.289360515015377517e-01,5.361794512626197218e+00,1.959543404161892965e+01
-1.116805476264085994e+00,4.544124877360395942e+00,1.990104783703097269e+01
-2.111846301385817526e+00,4.517121865920386448e+00,1.999677972155351924e+01
-1.860060410799890818e+00,5.468821076479144061e+00,1.982107406449123488e+01
-1.804977171765570709e+00,5.031467616723688252e+00,1.892347293480309389e+01
-1.625674667484711122e+00,5.671292644670857364e+00,1.817616138961525962e+01
-2.045377358696837788e+00,4.807458535407663547e+00,1.845480144894406749e+01
-2.422919010124335415e+00,3.974740707263367145e+00,1.885982406575459436e+01
-2.725803430647292913e+00,3.292912103883419483e+00,1.952568499974714555e+01
-3.226884875787082052e+00,2.582132897312658493e+00,2.001935523871569700e+01
-2.370567989490282912e+00,2.986484364025657978e+00,1.969807454895982701e+01
-2.827997022750422307e+00,2.396281367553485087e+00,2.036322047466784468e+01
-3.329218003583758634e+00,1.907519342787346250e+00,2.107728574585738102e+01
-3.689371396080478593e+00,1.033487203585119030e+00,2.140341049731713241e+01
-4.136956391986571724e+00,4.706698548372793001e-01,2.209832365979731605e+01
-4.648525159222459457e+00,-2.138766690646293211e-01,2.261764384330896860e+01
-4.888995144805172721e+00,-1.184270283987495676e+00,2.259505140761076802e+01
-4.548583756457662552e+00,-5.174916098416931787e-01,2.193208362077064066e+01
-5.110364184326858350e+00,-1.324667442770944170e+00,2.211338427051595090e+01
-4.880069303745154130e+00,-5.710664026408434069e-01,2.149771411508148589e+01
-4.527535689635025840e+00,2.978537364912983154e-01,2.184513006568396420e+01
-4.737715860209463337e+00,-4.271163891693712245e-01,2.250105888255120945e+01
-4.158843649083674876e+00,1.466531894225923116e-01,2.192166658551167302e+01
-4.594212304511286149e+00,7.416482197784605157e-01,2.124606681662259078e+01
-3.774527290064656704e+00,1.209001845155831312e+00,2.091486134272721031e+01
-4.178162116904670320e+00,3.095417351419509355e-01,2.108234398975562840e+01
-3.238651378722664731e+00,5.849783479400378905e-01,2.087874083366264344e+01
-2.864948507071436445e+00,1.202748703934515273e+00,2.018685504035995137e+01
-1.870656325819249677e+00,1.258448349683968903e+00,2.027785288519242712e+01
-8.763641445670650176e-01,1.314147995433373683e+00,2.036885073002495261e+01
1.179280366851436224e-01,1.369847641183633113e+00,2.045984857485670005e+01
7.589046108748723762e-01,1.819005214584928254e+00,2.108226845371361335e+01
8.652107072949081212e-01,1.229434437158837490e+00,2.028157793155843081e+01
7.589046108748934705e-01,1.819005214584903829e+00,2.108226845371363112e+01
6.525985144548259731e-01,2.408575992011058986e+00,2.188295897586876038e+01
5.462924180347741299e-01,2.998146769437238568e+00,2.268364949802387542e+01
4.399863216146224776e-01,3.587717546863439022e+00,2.348434002017896205e+01
3.336802251943506437e-01,4.177288324289517796e+00,2.428503054233411973e+01
1.104619709746467171e+00,3.715271147100024596e+00,2.472342812346382246e+01
6.943678944737687875e-01,3.994711367249306200e+00,2.385532293892200073e+01
-2.184638645241652188e-01,3.689467422877941605e+00,2.412655036045115864e+01
-7.300042111452272886e-01,4.285226918342625702e+00,2.350735968114269525e+01
-1.346794629778462316e+00,4.603167383875120144e+00,2.278730173912745371e+01
-1.779042288138094285e+00,3.812545063571116000e+00,2.322098170001996920e+01
-1.169560623167275049e+00,4.419903781104757456e+00,2.271142553206564330e+01
-2.371409521948601995e-01,4.558546111376085896e+00,2.304514976169338425e+01
6.165793650188249320e-01,4.861539494768124747e+00,2.262164459100804237e+01
6.539745952122024697e-01,3.862685864944729985e+00,2.259176110146261962e+01
-2.381510332472889235e-01,4.185031877451518945e+00,2.227520950809001832e+01
6.622125005333849845e-01,3.783022060985577362e+00,2.210867538395023502e+01
-2.400801205587494991e-01,4.120754079365446465e+00,2.237664013850529798e+01
-1.176211273691967429e+00,4.382778186039320900e+00,2.261116483156605028e+01
-2.684783322709198838e-01,3.991578450154999125e+00,2.245956115844716194e+01
2.104745678594302505e-01,3.170627782490938795e+00,2.214868478314877009e+01
7.448581727871408376e-01,3.825172703560337784e+00,2.268347923813751876e+01
5.810709400810105674e-01,2.893965676811905308e+00,2.235786103266244496e+01
1.018048655021052351e+00,1.994795418238211049e+00,2.238117031712806693e+01
1.471577558633939242e+00,2.785969035903831159e+00,2.279148219886874926e+01
1.638100076739656297e+00,3.655678320422218963e+00,2.325610679075583676e+01
2.105306830940466334e+00,4.487922664725389588e+00,2.355458158065361474e+01
2.231773871921610919e+00,5.459457926035522490e+00,2.375489464457237787e+01
2.695480904031206659e+00,6.137399305383462789e+00,2.432530789348926348e+01
2.624831685169708884e+00,7.131383671400613800e+00,2.440899641114695129e+01
2.647364461340205199e+00,7.979313291494076310e+00,2.493862612459419381e+01
2.681912349699561826e+00,8.871844420368896422e+00,2.538828669368976065e+01
2.737318130011499928e+00,9.829077528577672140e+00,2.567224967729323737e+01
2.784880345788281364e+00,1.078279665707697532e+01,2.596916323300420615e+01
2.982204891022297133e+00,1.154446416981896917e+01,2.658635495676726279e+01
3.211940734521190777e+00,1.251702915521514470e+01,2.662294445516753782e+01
3.122890917855821513e+00,1.338861463064325541e+01,2.710503250643474971e+01
3.498316573056210466e+00,1.422778547968237994e+01,2.749853963920403999e+01
3.600486191918054857e+00,1.519572471552677051e+01,2.772800642262725646e+01
3.132272970776796228e+00,1.492262578793137884e+01,2.856835953608301892e+01
3.267717923799058344e+00,1.583019874891420109e+01,2.896580888530083442e+01
3.043656637484084548e+00,1.616283947200750504e+01,2.804975938373727118e+01
3.272879317072424854e+00,1.540982661246470720e+01,2.866654832375283846e+01
3.638982515244086002e+00,1.562431153955249208e+01,2.957206732650244163e+01
3.286293367101377427e+00,1.618051717209742790e+01,3.032456028933177450e+01
3.536524229717985968e+00,1.522589603895978527e+01,3.048606263470529854e+01
4.213324004351677310e+00,1.466967684035227037e+01,3.000381553190818806e+01
4.892174404745627037e+00,1.409909574448688652e+01,3.046598362570744101e+01
5.042879157926943634e+00,1.318189692249765699e+01,3.009715521260708471e+01
4.713663028793970255e+00,1.314191387303014658e+01,2.915374750855014341e+01
4.968233589474368550e+00,1.219840153950891093e+01,2.894166661330453749e+01
5.078085140653411322e+00,1.136005698292845700e+01,2.840770871126030528e+01
4.549966456566764350e+00,1.195120268122355789e+01,2.779808799400588626e+01
4.926001968882424364e+00,1.109448242965866172e+01,2.815111448598075228e+01
4.984392179754464358e+00,1.187200142451951912e+01,2.877725727792591215e+01
4.239689191610367835e+00,1.252032505251825611e+01,2.861884663173124466e+01
3.878838509351965058e+00,1.286513576610210485e+01,2.775230617860083626e+01
4.351252515197659321e+00,1.314518808651434689e+01,2.858800690548369872e+01
4.055699739030107054e+00,1.234076571903982611e+01,2.910332545861986020e+01
3.671434118318004813e+00,1.293290603991543541e+01,2.839501071704512825e+01
3.204390244942637800e+00,1.345667827757781865e+01,2.768259744976504777e+01
2.986487911077158497e+00,1.285682211835851163e+01,2.845246182817377445e+01
3.021200500294641156e+00,1.215206079838577580e+01,2.774386707937859242e+01
2.482692243419682754e+00,1.260150084058675191e+01,2.703111711919347471e+01
2.980197294120175311e+00,1.216788921076128993e+01,2.778242909101850344e+01
3.088568131969222197e+00,1.151009657010809839e+01,2.852779115297658663e+01
3.494949210741369772e+00,1.228478254401910164e+01,2.804331611683792858e+01
3.042060288460165296e+00,1.139325336847404024e+01,2.805152301801378201e+01
3.368456465439786385e+00,1.231946943221583801e+01,2.786287164929428783e+01
3.082213923739587358e+00,1.152633349293527765e+01,2.840045939947332698e+01
3.424868963395049537e+00,1.218650682893526138e+01,2.773205930205159575e+01
3.364624889041171407e+00,1.148997349887264718e+01,2.844705019123630763e+01
3.533563756807168055e+00,1.208823730742268765e+01,2.766376220183703438e+01
4.107006231829219089e+00,1.290183411037365069e+01,2.756772070003412978e+01
3.810067264543094190e+00,1.199350283704652220e+01,2.786227383208838404e+01
3.540501334627723207e+00,1.127515241502568166e+01,2.850360594621596633e+01
3.027601985773413773e+00,1.048323351618529564e+01,2.883496483866381155e+01
3.520463089440785787e+00,1.134384921381728972e+01,2.896313875754426803e+01
3.753963808218373721e+00,1.216055930724999179e+01,2.843544373424434468e+01
4.058858411495453566e+00,1.262646899942750167e+01,2.760480094722480615e+01
4.207467599929977098e+00,1.323339194585826384e+01,2.838554408437596877e+01
4.356076788364517505e+00,1.384031489228875778e+01,2.916628722152733744e+01
4.207467599930122759e+00,1.323339194585905609e+01,2.838554408437532572e+01
3.954262348157159934e+00,1.250936992813094228e+01,2.902716641746506099e+01
3.721632566176897416e+00,1.192894861602097123e+01,2.980754740453764029e+01
3.891360293035927231e+00,1.268370924392926291e+01,3.044121048007127683e+01
3.968055530766586347e+00,1.243386806076779116e+01,3.140645512455573751e+01
3.851305696817115098e+00,1.224456752603978416e+01,3.238140885875263564e+01
3.583201863625831152e+00,1.187353581618588194e+01,3.327048467380501506e+01
3.746064466155869077e+00,1.233862909680109432e+01,3.240033295541118008e+01
3.779531653005000713e+00,1.190809674902367021e+01,3.330228741375244539e+01
3.725522615850933583e+00,1.142323446083387850e+01,3.417520870768281327e+01
3.346053824172972480e+00,1.139726581067892930e+01,3.510004872917389207e+01
3.159036317835624885e+00,1.083628098254181715e+01,3.590647322962222887e+01
3.117522903506984910e+00,1.027512447337063151e+01,3.673314124560301508e+01
2.954209423308276961e+00,9.681623827241645941e+00,3.752123114544305338e+01
2.795296484801431447e+00,9.039749486416845059e+00,3.827139380018258663e+01
2.759199890353957407e+00,8.497460539443366656e+00,3.911081010563519555e+01
1.960601846931465886e+00,8.900246415644108566e+00,3.866359125208028047e+01
1.092476656578710514e+00,8.793863517922382300e+00,3.914840186762756247e+01
1.738143928643135272e+00,8.701598591029418017e+00,3.839037749001801814e+01
1.407336192917175710e+00,7.832042183814744263e+00,3.802371975226280654e+01
2.157952665306529294e+00,7.693413605740848205e+00,3.737768799706884693e+01
1.295874989664553389e+00,7.402449018594978725e+00,3.696276428096339117e+01
1.291859703360526801e+00,7.826734838988197218e+00,3.786828370101420660e+01
1.576604576587698148e+00,8.059467959556824823e+00,3.879820609119590813e+01
1.411780214465771177e+00,7.785196653440333847e+00,3.785078423146695314e+01
1.978928390882964905e+00,7.788456380173507831e+00,3.867439355643134036e+01
1.770966675882824415e+00,8.064815832557695074e+00,3.961267783007772891e+01
1.229141336285793695e+00,7.240289754679267276e+00,3.944963780962577005e+01
1.679275342827905249e+00,6.944360182653389835e+00,3.860713851315428258e+01
1.432482967160481513e+00,7.185480626082237698e+00,3.954573025351487559e+01
8.832328189677506325e-01,6.364915014521416836e+00,3.938762790744095810e+01
3.339826707749886658e-01,5.544349402960595086e+00,3.922952556136715430e+01
8.832328189677274288e-01,6.364915014521413283e+00,3.938762790744105757e+01
3.339826707748863033e-01,5.544349402960605744e+00,3.922952556136745983e+01
-2.152674774179087480e-01,4.723783791399856824e+00,3.907142321529339313e+01
-7.645176256107809598e-01,3.903218179839094581e+00,3.891332086921966749e+01
-1.313767773803715899e+00,3.082652568278357652e+00,3.875521852314602711e+01
-9.837955205922999102e-01,3.396766615217127860e+00,3.964541551124828800e+01
-1.535845631544467738e+00,2.578300717425896948e+00,3.948618533461555558e+01
-2.087895742497015927e+00,1.759834819634567449e+00,3.932695515798464925e+01
-2.639945853449504831e+00,9.413689218432278460e-01,3.916772498135359371e+01
-2.524695354366689681e+00,1.262742949329610287e+00,4.010763777354144111e+01
-3.080978029739729340e+00,4.470569297228637051e-01,3.994887410484512458e+01
-3.637260705112725923e+00,-3.686290898837596419e-01,3.979011043614802645e+01
-4.193543380486349115e+00,-1.184315109490458262e+00,3.963134676745351470e+01
